price,room_bed,room_bath,living_measure,lot_measure,ceil,sight,basement,zipcode,living_measure15,lot_measure15,age_sold,age_since_renovation,class,major_cities
650000,4,2.75,2.963636363636364,1.0129586557174728,2.0,0,0.0,98065,3.6551724137931036,1.1355188974733765,0.2704912761050726,0.0,B,Snoqualmie
630000,3,1.75,1.5545454545454545,1.6645939146532491,1.0,0,0.0,98033,2.3563218390804597,1.92106911672583,0.6285982046876579,0.0,B,Kirkland
290700,3,2.5,1.518181818181818,1.2656761760098734,2.0,0,0.0,98038,1.5747126436781609,1.288369179369388,0.4981670173375354,0.0,B,Maple Valley
580000,3,2.5,1.5818181818181818,0.23467983101533205,3.0,2,0.0,98116,2.0,0.2672791814575068,0.14551769126875477,0.0,B,Seattle
240000,3,1.0,1.1545454545454545,2.417619974367494,1.0,0,0.0,98188,1.9080459770114941,2.40885362288578,1.3272815810509102,0.0,B,Seattle
575000,4,2.5,2.2818181818181817,8.932263730004273,2.0,0,0.0,98077,2.9885057471264367,8.897891000208812,0.6083297347458173,0.0,B,Woodinville
3280000,2,1.75,6.218181818181818,1.8987041344282527,2.5,4,4.446428571428571,98008,3.586206896551724,2.5683858843182295,0.307040674758129,0.0,A,Bellevue
212000,3,1.0,0.9454545454545454,1.2911188114112118,1.0,0,0.0,98178,1.6436781609195403,1.2695761119231572,1.4004906329532614,0.0,B,Seattle
772500,4,2.5,2.9363636363636365,0.8145440736697204,2.0,0,0.0,98033,3.7011494252873565,1.061390686991021,0.2370473819127335,0.0,B,Kirkland
405000,3,1.0,0.8727272727272727,0.7518868372335881,1.0,0,0.0,98199,1.7816091954022988,1.263311756107747,1.5825025955769534,0.0,B,Seattle
640000,3,2.5,2.536363636363636,6.037499406654958,1.0,0,2.0357142857142856,98027,1.6091954022988506,3.1006473167675925,1.3584652560203605,0.0,B,Issaquah
369000,2,1.0,1.2,1.164854986471733,1.0,0,0.7857142857142857,98126,1.206896551724138,0.979954061390687,1.6135392644180857,0.0,B,Seattle
443000,2,1.0,1.0272727272727273,1.0277685479660132,1.0,0,0.44642857142857145,98115,1.4367816091954022,1.1302986009605345,1.674032286220932,0.0,B,Seattle
204000,2,2.5,0.990909090909091,2.552617838325343,2.0,0,0.0,98198,1.5862068965517242,1.252871163082063,0.18010088295555823,0.0,B,Seattle
425000,4,1.5,1.4727272727272727,1.4952295058622491,1.0,0,0.0,98008,2.1724137931034484,1.7540196283148883,1.297384209704242,0.0,B,Bellevue
300000,2,1.0,0.8818181818181818,2.6012246641667063,1.0,0,0.0,98106,1.8045977011494252,2.271873042388808,1.4410275728369428,0.0,C,Seattle
216300,3,2.5,1.5,0.9493520672141263,2.0,0,0.0,98023,1.9770114942528736,1.044059302568386,0.6582934426078888,0.0,B,Federal Way
795000,3,3.25,2.0545454545454547,0.7076470309014098,2.0,0,0.6785714285714286,98119,1.839080459770115,1.0022969304656504,0.26332472734957146,0.0,B,Seattle
799000,4,2.75,3.036363636363636,1.077894337114919,2.0,0,0.0,98052,3.7241379310344827,1.1783253288786804,0.09231984858368784,0.0,B,Redmond
265000,2,1.5,0.9854545454545455,0.6506859068685622,2.0,0,0.0,98125,1.2459770114942528,1.3050741282104823,0.8657007138985108,0.0,B,Seattle
247000,3,2.25,1.4363636363636363,1.5077609531494756,2.0,0,0.0,98023,1.9885057471264367,1.681144288995615,0.6251068091401061,0.0,B,Federal Way
157000,3,1.5,1.0636363636363637,2.1892058669957755,1.0,0,0.0,98198,1.7816091954022988,1.7968260597201922,1.2113856246382273,0.0,B,Seattle
850000,4,2.5,2.6363636363636362,1.8933877628518536,2.0,0,0.0,98006,3.3344827586206898,1.7888912090206723,0.4780823050560921,0.0,B,Bellevue
355000,2,1.0,1.1363636363636365,0.8654293444723976,1.0,0,0.0,98126,1.3563218390804597,0.9384005011484652,1.4740488244103678,0.0,B,Seattle
344950,3,2.0,1.209090909090909,1.4086485973323206,1.0,0,0.0,98034,1.528735632183908,1.5237001461683024,0.659873758487307,0.0,B,Kirkland
286000,4,1.75,1.990909090909091,1.5949114729197322,2.0,0,0.0,98023,2.7701149425287355,1.6078513259553142,0.8161228971232739,0.0,B,Federal Way
370000,3,1.75,1.4727272727272727,7.198556984857834,2.0,0,0.0,98001,2.5172413793103448,4.493213614533306,1.3621404092283098,39.0,B,Auburn
631500,4,2.0,2.3,1.0727678359519628,1.5,0,1.1071428571428572,98116,1.5057471264367817,1.2006681979536438,2.304431315980485,0.0,B,Seattle
239000,3,2.5,1.2363636363636363,1.0925143589500166,2.0,0,0.0,98030,1.5632183908045978,1.472123616621424,0.4594676540578286,0.0,B,Kent
435000,3,1.5,1.0727272727272728,0.2337304789481179,3.0,0,0.0,98115,1.471264367816092,0.7016078513259553,0.15988754031183677,0.0,B,Seattle
500000,3,1.5,1.1090909090909091,0.1826553377319979,3.0,0,0.0,98107,1.735632183908046,0.5222384631447066,0.013120296952379203,0.0,B,Seattle
775000,4,2.5,2.7818181818181817,1.2960554421607253,2.0,0,0.0,98052,3.574712643678161,1.4474838170808102,0.23930760113562236,0.0,B,Redmond
402101,2,0.75,0.9272727272727272,0.25632505814781414,2.0,0,0.0,98144,1.1724137931034482,0.41908540405095007,0.11984674611122853,0.0,B,Seattle
200000,3,2.25,1.1181818181818182,1.4088384677457635,1.5,0,0.0,98002,1.4482758620689655,1.5777824180413447,2.2366798665919387,0.0,B,Auburn
265800,3,1.75,1.3272727272727274,1.397636113352637,1.0,0,0.0,98019,1.6781609195402298,1.5671330131551473,0.7260265162303955,0.0,C,Duvall
655000,4,3.5,3.109090909090909,6.285849907438173,2.0,0,0.0,98010,3.9310344827586206,7.640425976195448,0.23535681143707685,0.0,B,Black Diamond
569000,4,1.75,1.1181818181818182,1.4980775620638913,1.0,1,0.25,98004,2.735632183908046,2.7513050741282106,1.426418838835344,0.0,B,Bellevue
450000,3,1.75,1.4,1.4221293966867612,1.0,0,0.0,98034,1.4597701149425288,1.5347671747755272,0.9758818070728326,0.0,B,Kirkland
723000,4,2.25,1.7818181818181817,1.6480751886837233,1.0,0,1.1964285714285714,98004,2.4827586206896552,1.812486949258718,1.2206653864882993,0.0,B,Bellevue
260000,2,1.0,1.1545454545454545,3.721839844306261,1.0,0,0.0,98010,1.4597701149425288,3.6957611192315722,0.827221859811281,0.0,C,Black Diamond
561750,5,1.75,1.8545454545454545,1.7080742393316561,1.0,2,1.8214285714285714,98008,2.2413793103448274,1.7268740864481102,1.1634616268065676,0.0,B,Bellevue
254000,4,2.0,1.3727272727272728,0.8041012009303651,1.0,0,0.0,98108,1.735632183908046,0.8912090206723742,1.3086301785205672,0.0,B,Seattle
515000,5,1.75,1.709090909090909,9.263207860635116,2.0,0,0.0,98059,1.9425287356321839,1.754228440175402,2.049302180284641,0.0,C,Renton
305000,4,2.25,2.1272727272727274,0.9968196705748327,2.0,0,0.0,98118,1.7701149425287357,1.0962622676968052,1.1026745927470853,0.0,B,Seattle
345000,2,1.0,1.2272727272727273,0.8532776380120568,1.0,0,0.7678571428571429,98126,1.6896551724137931,1.0910419711839632,1.4464851753507475,0.0,B,Seattle
674950,3,2.75,3.190909090909091,17.533963070204585,2.0,0,0.0,98038,3.413793103448276,7.740655669242013,0.5586232876083023,0.0,A,Maple Valley
353000,4,1.5,1.0,1.8227559690511226,1.0,0,0.0,98033,1.264367816091954,2.010858216746711,1.220242743869385,0.0,B,Kirkland
650000,3,2.0,2.5454545454545454,1.9938292115631082,1.0,0,2.5,98125,2.5977011494252875,1.3643766965963666,1.3433971278677683,0.0,B,Seattle
550000,5,2.5,2.690909090909091,1.8753500735747852,1.0,0,2.642857142857143,98005,2.1839080459770117,2.0624347462935897,1.216641093725595,0.0,B,Bellevue
454450,4,3.0,2.5545454545454547,1.1392224806569515,2.0,0,0.0,98038,3.206896551724138,1.252871163082063,0.18239785371052658,0.0,B,Maple Valley
1290000,4,3.5,2.8181818181818183,0.42929700479422794,2.0,2,1.5178571428571428,98033,3.057471264367816,0.41762372102735434,0.7497496301877086,0.0,B,Kirkland
564000,4,1.0,1.0636363636363637,0.871505197702568,1.5,0,0.0,98115,1.6436781609195403,0.8519523908958029,1.9796028996958812,0.0,B,Seattle
380000,3,1.75,1.5363636363636364,0.2787297669340675,2.0,0,0.5535714285714286,98108,1.9425287356321839,0.404259761954479,0.14000496145683075,0.0,B,Seattle
749950,4,2.5,2.1545454545454548,0.5641049983386339,2.0,2,0.5178571428571429,98034,3.413793103448276,1.5660889538525788,0.15103042108067882,0.0,B,Kirkland
679000,4,2.5,2.8,1.6045948640053165,1.0,0,2.75,98052,1.7816091954022988,1.696596366673627,1.01816444473029,0.0,B,Redmond
552625,4,2.0,2.327272727272727,1.7828831822281292,1.0,0,2.2857142857142856,98133,2.103448275862069,1.7057840885362288,1.2702432032635362,0.0,B,Seattle
377000,2,1.5,0.9090909090909091,0.2375278872169744,2.0,0,0.125,98199,1.632183908045977,0.2478596784297348,0.19680445428568805,0.0,B,Seattle
260000,3,2.5,1.309090909090909,0.4746760336070632,2.0,0,0.0,98146,1.6551724137931034,1.044059302568386,0.19118146987752554,0.0,B,Seattle
270000,3,1.5,1.4,2.5585038211420708,1.0,0,0.0,98059,1.7816091954022988,2.8137398204218,0.9374029529856027,0.0,B,Renton
1290000,4,2.5,2.9454545454545453,2.050600465182513,1.0,0,1.75,98105,4.011494252873563,2.2551680935477134,1.5073089609423094,0.0,A,Seattle
305000,2,1.0,0.8727272727272727,1.5713675416528219,1.0,0,0.0,98027,1.8620689655172413,1.252871163082063,1.6819154898519832,0.0,C,Issaquah
465000,4,2.25,1.6545454545454545,3.8636730431480513,1.0,0,0.8571428571428571,98072,1.4597701149425288,2.672791814575068,0.8237672157958086,0.0,B,Woodinville
463800,3,1.5,0.8909090909090909,1.4752931124507525,1.0,0,0.0,98033,1.6896551724137931,1.5347671747755272,1.0406196308308604,0.0,B,Kirkland
1880000,4,2.75,2.963636363636364,3.7104476194996914,1.0,0,1.9464285714285714,98039,4.0,4.14762998538317,1.021931476768438,0.0,A,Medina
210000,2,1.0,0.8,1.8512365310675465,1.0,0,0.0,98168,1.4022988505747127,1.9640843599916475,1.691011494041658,0.0,B,Seattle
315500,3,1.75,1.7,1.5949114729197322,1.0,0,1.5714285714285714,98058,2.0114942528735633,1.7540196283148883,0.8292064425435737,0.0,B,Renton
549000,5,2.5,1.5545454545454545,1.8455404186642617,2.0,0,0.0,98005,2.6091954022988504,2.0196283148882856,0.8948998061356684,0.0,B,Bellevue
835000,3,2.25,1.9272727272727272,10.255660511700764,2.0,0,0.0,98005,3.7701149425287355,10.584673209438296,1.1122483668537932,0.0,A,Bellevue
270000,3,2.25,1.8909090909090909,0.807328997958893,1.5,0,0.9464285714285714,98042,2.3908045977011496,0.47504698266861556,0.2518031220426502,0.0,B,Kent
305000,3,1.0,1.4363636363636363,1.4095979493995348,1.0,0,1.0178571428571428,98058,1.9655172413793103,1.622885779912299,1.157691636270087,0.0,B,Renton
545000,3,2.25,2.081818181818182,2.7692599800636066,2.0,0,0.0,98075,1.9080459770114941,7.717895176446022,0.7428035906246843,0.0,B,Sammamish
830000,4,2.25,2.7363636363636363,2.316798784829354,1.0,0,0.0,98005,2.8505747126436782,2.1179787011902276,1.2389676494638873,0.0,A,Bellevue
323000,2,1.0,0.8,0.32505814781411685,2.0,0,0.0,98199,1.5632183908045978,0.3650031321779077,1.543711353467048,0.0,B,Seattle
430000,3,2.5,1.309090909090909,1.389851426401481,1.0,0,0.0,98125,1.3333333333333333,1.4493631238254332,1.3343194994441332,0.0,B,Seattle
266950,3,2.5,1.7454545454545454,0.9119475957658898,2.0,0,0.0,98042,2.574712643678161,1.0922948423470453,0.21525372338959384,0.0,B,Kent
500000,3,1.75,1.3909090909090909,2.7783737599088623,1.0,0,0.7678571428571429,98052,2.045977011494253,1.6913760701607852,0.8309705160833892,0.0,B,Redmond
720000,3,3.25,3.1,4.887454312431766,2.0,0,0.0,98014,1.9080459770114941,5.400918772186261,0.4779352989277741,0.0,B,Carnation
379500,3,1.0,1.009090909090909,1.3533963070204584,1.0,0,0.0,98052,1.735632183908046,1.4840258926707037,0.7683091538878528,0.0,B,Redmond
269950,3,1.75,1.2727272727272727,1.4686476479802535,1.0,0,0.0,98038,1.7586206896551724,1.6191271664230529,0.5718170876248404,0.0,B,Maple Valley
229999,4,2.0,1.518181818181818,0.9873261499026914,1.0,0,1.1428571428571428,98042,1.7241379310344827,1.0858216746711213,0.8290043091171364,0.0,B,Kent
215500,2,1.75,1.1090909090909091,2.961978449708074,1.0,0,0.0,98001,1.735632183908046,3.7206097306326997,0.9358042613401447,0.0,C,Auburn
1800000,3,3.0,2.536363636363636,2.524327146722362,2.0,4,0.75,98006,3.6091954022988504,2.4950929212779287,1.8119424103492316,26.0,A,Bellevue
220000,3,1.5,1.509090909090909,2.961978449708074,2.0,0,0.0,98001,1.9080459770114941,3.0068907913969514,0.7373276123448397,0.0,B,Auburn
579000,2,2.0,1.6,1.3670669767883419,1.0,0,1.5714285714285714,98118,2.0229885057471266,1.5034453956984757,1.519749354551218,0.0,B,Seattle
1190000,4,3.0,2.036363636363636,1.1392224806569515,1.5,0,1.7321428571428572,98109,2.574712643678161,0.887450407183128,2.2127729949742285,0.0,B,Seattle
458450,4,1.0,1.209090909090909,1.8445910665970475,1.0,0,0.6428571428571429,98008,1.8275862068965518,1.7540196283148883,1.2772443701246798,0.0,B,Bellevue
150000,3,1.0,1.0909090909090908,1.8088954288697963,1.0,0,0.0,98168,1.735632183908046,1.9747337648778451,1.2239914001414935,0.0,B,Seattle
550000,2,1.0,0.8636363636363636,0.7746712868467271,1.0,0,0.0,98117,1.2873563218390804,0.8519523908958029,2.005310596385487,0.0,B,Seattle
572500,3,2.0,2.081818181818182,2.126548630559643,2.0,0,0.0,98052,2.586206896551724,2.088118605136772,0.7923079043357621,0.0,B,Redmond
370000,2,2.0,1.9090909090909092,11.105140741443964,2.0,0,0.0,98014,1.6551724137931034,12.392148674044686,0.21687079080109153,0.0,B,Carnation
392000,3,1.0,0.990909090909091,1.1629562823373047,1.0,0,0.5357142857142857,98126,1.206896551724138,1.2789726456462727,1.5348174827038104,0.0,B,Seattle
333000,4,2.5,1.9090909090909092,1.3685859400958846,2.0,0,0.0,98058,2.367816091954023,1.5619127166423052,0.9098760554580619,0.0,B,Renton
825000,2,1.0,1.0454545454545454,2.425594531732093,1.0,4,0.0,98178,2.8045977011494254,2.474838170808102,2.350738246400647,0.0,B,Seattle
603000,3,2.25,1.5454545454545454,0.5316371576399107,2.0,0,0.9821428571428571,98115,1.7241379310344827,0.7099603257465024,1.9699372467589744,0.0,B,Seattle
1240000,4,3.5,4.245454545454545,1.1392224806569515,2.0,3,1.5178571428571428,98027,4.954022988505747,1.252871163082063,0.16582291274267497,0.0,A,Issaquah
220000,4,2.5,2.036363636363636,1.8656666824892012,1.0,0,1.5535714285714286,98023,2.2758620689655173,2.051785341407392,0.5827874199505693,0.0,B,Federal Way
670000,4,2.25,2.1545454545454548,1.8295913039350644,1.0,0,1.2678571428571428,98033,2.7011494252873565,2.002088118605137,0.8584422863128108,0.0,B,Kirkland
970000,3,2.25,2.7818181818181817,1.8892106137561115,1.5,2,2.232142857142857,98144,5.689655172413793,2.2248903737732304,1.8618877424452633,0.0,A,Seattle
640000,3,3.0,1.4181818181818182,0.27835002610718185,3.0,0,0.0,98103,1.7586206896551724,0.6212152850281896,0.1879840865866096,0.0,B,Seattle
654000,3,2.5,2.018181818181818,0.545497697821237,2.0,0,0.375,98027,2.632183908045977,0.6709125078304448,0.060731906761363114,0.0,A,Issaquah
312000,4,2.0,1.1818181818181819,1.3393458964256895,1.0,0,0.0,98146,1.793103448275862,1.482564209647108,1.4187010170986505,1.0,B,Seattle
168500,2,1.0,0.9272727272727272,1.4699767408743531,1.0,0,0.0,98168,1.735632183908046,1.6166214240968888,1.7645880612648042,37.0,B,Seattle
175000,3,1.75,1.7363636363636363,3.228366639768358,1.5,0,0.0,98001,2.0919540229885056,3.0916684067655043,1.1416128409853088,0.0,B,Auburn
1110000,4,3.5,3.327272727272727,0.9037831679878483,2.0,0,1.4642857142857142,98199,3.689655172413793,0.9688870327834621,0.016795450160328563,0.0,B,Seattle
335000,4,2.5,1.5909090909090908,1.609341624341387,1.0,0,0.9107142857142857,98058,1.9080459770114941,1.6443934015452077,0.6913330699473536,0.0,B,Renton
265000,3,1.75,2.0,1.3670669767883419,1.0,0,1.6607142857142858,98032,2.0689655172413794,1.6704948841094174,1.1580591515908822,0.0,B,Kent
375000,2,1.0,0.8545454545454545,0.9721365168272654,1.0,0,0.0,98122,1.4942528735632183,1.0691167258300271,2.326665992888579,0.0,B,Seattle
279950,3,1.75,1.3727272727272728,2.133004224616699,1.0,0,0.5357142857142857,98155,2.3908045977011496,1.895176446022134,1.0974558751917973,0.0,B,Seattle
146000,3,1.0,0.8181818181818182,0.9056818721222766,1.0,0,0.0,98023,1.0344827586206897,0.7266652745875966,1.0130559817712401,5.0,C,Federal Way
740000,4,2.0,1.8636363636363635,0.8354298191484312,1.5,0,0.0,98102,2.6666666666666665,1.1484652328252245,2.0434586866840014,0.0,A,Seattle
315000,2,1.0,1.018181818181818,1.3955475388047658,1.0,0,0.0,98155,1.5172413793103448,1.5754854875756943,1.610176499232812,0.0,B,Seattle
619990,4,2.75,2.390909090909091,0.8546067309061566,2.0,0,0.0,98028,2.735632183908046,0.9603257465024013,0.0060272512610369455,0.0,B,Kenmore
278000,3,1.0,1.1181818181818182,1.7923767029002706,1.0,0,0.0,98045,1.4137931034482758,2.14992691584882,0.821635626935198,0.0,B,North Bend
675000,2,1.0,0.8454545454545455,6.92609294156738,1.0,2,0.0,98006,3.218390804597701,2.3263729379828773,1.3966500978509542,0.0,C,Bellevue
269950,3,1.0,0.9,1.8892106137561115,1.0,0,0.0,98056,1.5747126436781609,1.9335978283566506,1.1800365677744191,0.0,B,Renton
331500,4,1.75,1.5454545454545454,2.8017278207623297,1.0,0,1.5178571428571428,98006,1.9310344827586208,2.140321570265191,1.3231837852240467,0.0,B,Bellevue
395000,1,1.0,0.7181818181818181,0.5696112403284758,1.0,0,0.0,98199,1.2758620689655173,0.8561286281060764,1.3712915407161037,0.0,C,Seattle
265000,2,1.0,0.5636363636363636,0.9037831679878483,1.0,0,0.0,98126,0.7126436781609196,0.9939444560451034,1.6339179889561648,0.0,C,Seattle
430000,4,1.0,1.2272727272727273,1.7088337209854274,1.5,0,0.0,98103,2.2298850574712645,1.6704948841094174,1.1140124403936091,0.0,B,Seattle
179950,4,1.5,1.0272727272727273,0.9873261499026914,1.0,0,0.0,98042,1.3103448275862069,1.0858216746711213,1.0421264436461197,0.0,C,Kent
178500,2,1.0,0.8454545454545455,0.6544833151374188,1.0,0,0.0,98198,1.3333333333333333,0.7197744831906452,0.8070636444656787,0.0,B,Seattle
985000,4,3.25,3.6636363636363636,6.9800161389851425,2.0,0,0.0,98077,4.7011494252873565,8.429943620797662,0.5847720026828619,0.0,A,Woodinville
375000,3,1.75,1.4454545454545455,2.803626524896758,1.0,0,0.0,98007,2.3448275862068964,2.1277928586343706,1.152325912586481,0.0,B,Bellevue
525000,4,2.5,2.790909090909091,1.3670669767883419,2.0,0,0.0,98059,2.9770114942528734,1.5034453956984757,0.22793300195701913,0.0,B,Renton
1410000,4,3.5,3.1,2.0447144823657855,2.0,0,0.0,98004,3.045977011494253,2.100229693046565,0.139986585690791,0.0,A,Bellevue
365000,4,2.25,1.8818181818181818,1.6885175867470452,2.0,0,0.0,98058,2.7471264367816093,1.6078513259553142,0.6340558072014628,0.0,B,Renton
208000,3,2.0,1.1363636363636365,1.518013955475388,1.0,0,0.0,98042,1.7701149425287357,1.5974107329296303,0.7610691020681926,0.0,B,Kent
536000,3,1.75,1.1818181818181819,1.0277685479660132,1.5,0,0.0,98115,1.8275862068965518,1.3322196700772604,1.970029125589173,22.0,B,Seattle
195000,3,2.0,1.1181818181818182,1.5635828547016661,1.5,0,0.0,98168,1.2413793103448276,2.146794737941115,1.2313417065573924,0.0,C,Seattle
435000,3,1.75,1.8454545454545455,2.6012246641667063,1.0,0,0.7142857142857143,98011,2.4367816091954024,2.3386928377531846,0.8584055347807312,0.0,B,Bothell
175000,2,1.0,0.9272727272727272,0.9740352209616936,1.0,0,0.0,98002,1.3793103448275863,1.3566506577573607,1.4648976929225739,0.0,B,Auburn
645000,2,1.0,1.1272727272727272,0.9493520672141263,1.0,0,0.42857142857142855,98103,1.7011494252873562,0.7308415117978702,2.089545107911686,0.0,B,Seattle
635000,4,2.5,2.3363636363636364,5.311055204822709,2.0,0,0.0,98053,2.8735632183908044,6.214449780747547,0.4009959665193543,0.0,B,Redmond
510000,3,2.25,2.1545454545454548,7.336402905017326,1.0,0,0.7857142857142857,98077,3.3333333333333335,7.820421799958238,0.8213967419766812,0.0,B,Woodinville
795000,3,3.5,2.9,1.9410452366260027,2.0,0,1.125,98052,3.586206896551724,2.0327834621006473,0.45573737355175997,0.0,A,Redmond
496752,2,1.0,1.8,0.9493520672141263,1.0,0,1.5892857142857142,98144,1.9770114942528736,1.044059302568386,2.0160604195187393,0.0,B,Seattle
505000,3,2.25,1.3272727272727274,1.3689656809227702,1.0,0,0.0,98008,2.1264367816091956,1.5700563792023388,1.1523810398846004,0.0,B,Bellevue
355000,3,2.5,1.6454545454545455,0.6060663597094983,1.0,0,1.3214285714285714,98019,2.0,0.7767801211108791,0.3053684800485121,0.0,B,Duvall
205000,2,1.0,0.9636363636363636,1.5189633075426021,1.0,0,0.0,98168,1.5977011494252873,1.6704948841094174,1.6209998254302227,0.0,C,Seattle
699950,3,2.5,2.2818181818181817,0.7796079175962406,2.0,0,0.0,98029,2.839080459770115,0.8573814992691585,0.26097262929648385,0.0,B,Issaquah
680000,6,2.5,2.890909090909091,1.7800351260264868,1.0,0,2.8392857142857144,98006,3.0689655172413794,2.009814157444143,1.057121068734553,0.0,B,Bellevue
1650000,5,4.0,3.0090909090909093,1.5949114729197322,2.0,0,0.0,98033,3.942528735632184,1.7540196283148883,0.33451244498755045,0.0,A,Kirkland
810000,3,2.0,1.6,3.2141263587601463,1.0,0,0.0,98004,3.942528735632184,2.100438504907079,1.3673775025496377,0.0,B,Bellevue
290000,3,1.75,1.1636363636363636,2.0346513504533155,1.0,0,0.0,98059,1.6551724137931034,2.060973063269994,0.9999908121169804,0.0,B,Renton
1230000,4,3.0,2.418181818181818,0.8734039018369962,1.5,0,1.5,98112,2.7011494252873565,0.960534558362915,2.4073172300370276,13.0,B,Seattle
340000,2,1.0,0.990909090909091,1.2856125694213698,1.0,0,0.0,98106,1.3793103448275863,1.0423888076842764,1.3345216328705705,0.0,C,Seattle
230000,5,2.0,1.1,2.3805952437461433,2.0,0,0.0,98023,1.735632183908046,1.6078513259553142,0.7332114407519364,0.0,B,Federal Way
494400,2,1.75,1.4181818181818182,0.3322732235249442,1.0,0,1.3928571428571428,98109,2.1264367816091956,0.7517226978492378,2.433337314749309,0.0,B,Seattle
443000,3,1.75,1.3909090909090909,1.5242796791190012,1.0,0,0.5892857142857143,98177,1.7586206896551724,1.6763416162038003,1.0640487325315375,0.0,B,Seattle
1400000,4,2.5,2.6545454545454548,0.7594816537713011,1.5,0,1.8035714285714286,98105,2.839080459770115,0.8352474420547087,2.3227152031900333,0.0,B,Seattle
875000,4,2.25,2.1636363636363636,0.925808135947216,2.0,0,0.25,98117,2.045977011494253,0.9519732720818542,1.4740488244103678,0.0,A,Seattle
435500,1,1.75,0.9272727272727272,0.8566953054540276,1.0,0,0.44642857142857145,98115,1.4137931034482758,1.0501148465232826,1.7202289620448554,0.0,B,Seattle
245000,4,2.5,1.7463636363636363,0.9280865809085299,2.0,0,0.0,98001,2.208045977011494,1.9085404050950094,0.13614605058848392,0.0,B,Auburn
520000,4,0.75,1.7818181818181817,1.5715574120662648,1.0,4,1.1428571428571428,98198,2.2298850574712645,1.7544372520359157,2.0272512610369446,28.0,B,Seattle
399000,3,2.0,1.7636363636363637,3.094887739118052,1.0,0,1.4285714285714286,98155,2.2298850574712645,2.3491334307788683,0.806824759507162,0.0,B,Seattle
775000,4,2.5,2.890909090909091,2.9160298096549107,2.0,0,0.0,98027,3.471264367816092,3.241177698893297,0.5900825990683487,0.0,B,Issaquah
352500,3,1.75,1.0636363636363637,1.5535197227891964,1.0,0,0.0,98155,1.8505747126436782,1.7087074545834204,1.1560194415604703,0.0,B,Seattle
225000,3,2.25,1.5,1.4694071296340248,1.0,0,0.6428571428571429,98003,1.896551724137931,1.2597619544790144,0.6342028133297808,0.0,B,Federal Way
317500,2,1.5,1.1090909090909091,1.5966203066407176,1.0,0,0.0,98155,1.2988505747126438,1.7558989350595113,1.4759599040785014,0.0,B,Seattle
629500,3,2.0,1.8363636363636364,2.0095884558788626,1.0,0,0.0,98075,3.4827586206896552,2.060973063269994,0.4704747379156369,0.0,A,Sammamish
690000,4,3.5,2.463636363636364,0.4076517776617459,2.0,0,0.875,98029,3.045977011494253,0.470244309876801,0.178594070140299,0.0,A,Issaquah
1310000,4,2.5,2.4363636363636365,2.3192671002041108,1.0,4,1.9464285714285714,98166,3.4022988505747125,4.168719983295051,1.288674096601402,0.0,A,Seattle
248000,4,3.5,1.6818181818181819,1.2377652252337779,2.0,0,1.2857142857142858,98023,1.471264367816092,1.3915222384631447,0.6250516818419868,0.0,B,Federal Way
702000,4,2.75,3.5272727272727273,2.85280296197845,2.0,0,0.0,98053,3.0114942528735633,1.1067028607224891,0.2372862668712502,0.0,B,Redmond
485000,4,3.5,2.9754545454545456,0.9711871647600513,2.0,0,1.075,98055,3.44367816091954,1.0649404886197535,0.018835160190740455,0.0,B,Renton
446800,4,2.0,2.190909090909091,1.6541510419138938,1.0,0,2.0535714285714284,98144,2.5517241379310347,1.2608060137815829,1.2516836795633919,0.0,B,Seattle
249900,3,2.5,1.4636363636363636,0.6677742440784165,2.0,0,0.0,98055,2.103448275862069,0.6032574650240133,0.21527209915563358,0.0,B,Renton
275000,3,1.75,1.3545454545454545,1.5189633075426021,1.0,0,0.0,98030,2.0,1.7049488410941742,0.8072106505939967,0.0,B,Kent
850000,3,1.75,1.2727272727272727,1.8797170930839702,1.0,0,0.0,98004,2.0804597701149423,2.2543328461056586,1.4058747324029073,0.0,B,Bellevue
339900,4,2.5,2.1272727272727274,1.8508567902406607,1.0,1,1.3035714285714286,98003,2.3793103448275863,1.7208185424932136,0.7388895524582182,0.0,B,Federal Way
305000,4,2.5,2.2818181818181817,2.278444961313903,1.0,0,1.7678571428571428,98023,2.5402298850574714,1.7373146794737941,0.8289675575850569,0.0,B,Federal Way
955500,4,1.75,1.9363636363636363,0.9645417002895523,1.5,0,0.0,98119,2.1839080459770117,1.0607642514094802,2.216117384393462,21.0,B,Seattle
597000,4,2.5,2.1545454545454548,7.848863150899511,2.0,0,0.0,98077,2.689655172413793,9.743370223428691,0.4450978050147466,0.0,B,Woodinville
440000,3,1.0,0.9545454545454546,1.4240281008211895,1.0,0,0.0,98136,1.5862068965517242,1.5660889538525788,2.5230661803213925,0.0,C,Seattle
337900,3,3.5,1.3636363636363635,0.279299378174396,3.0,0,0.0,98177,1.7241379310344827,0.3017331384422635,0.3439943402640598,0.0,B,Seattle
505000,3,1.75,2.29,1.6499738928181515,2.0,0,0.0,98166,2.8735632183908044,1.9837126748799332,0.9209933939121088,0.0,B,Seattle
285000,3,1.5,1.2727272727272727,1.4395974747235012,1.0,0,0.0,98148,1.471264367816092,1.6437669659636667,1.3011144902103107,0.0,B,Seattle
549950,3,2.5,1.9636363636363636,1.1939051597284853,2.0,0,0.0,98133,2.103448275862069,1.5869701399039466,0.4249763412012239,0.0,B,Seattle
